NalaId,Name,WardNumber,WardName,CouncillorPhoneNumber,CouncillorName,JuniorEngineer,Zone,Pincode,Latitude,Longitude,GoogleMapsLink
1883,D_J3090,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75871,83.35312,"""https://www.google.com/maps?q=26.75870910777581,83.35311920587203"""
1884,D_J3101,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76261,83.35309,"""https://www.google.com/maps?q=26.762608468815078,83.35309117736284"""
1885,D_J3102,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76215,83.35332,"""https://www.google.com/maps?q=26.76214838927222,83.35332047154337"""
1886,D_J3103,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76212,83.35332,"""https://www.google.com/maps?q=26.762122361406053,83.35331568259409"""
1887,D_J3104,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76269,83.35352,"""https://www.google.com/maps?q=26.76269320907895,83.35351969396899"""
1888,D_J3106,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7621,83.35335,"""https://www.google.com/maps?q=26.76210044363508,83.35334596262405"""
1889,D_J3107,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76207,83.35337,"""https://www.google.com/maps?q=26.7620722343105,83.35337090551782"""
1890,D_J3108,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76187,83.35333,"""https://www.google.com/maps?q=26.761870300848948,83.35333099449443"""
1891,D_J3110,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76216,83.35296,"""https://www.google.com/maps?q=26.76215686549362,83.35295849877028"""
1892,D_J3111,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76116,83.35298,"""https://www.google.com/maps?q=26.76116410873404,83.35297901267671"""
1893,D_J3112,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76145,83.35302,"""https://www.google.com/maps?q=26.7614468311426,83.35301549107976"""
1894,D_J3113,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76143,83.35301,"""https://www.google.com/maps?q=26.76143305763451,83.35301128656438"""
1895,D_J3115,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76143,83.35319,"""https://www.google.com/maps?q=26.761431268103788,83.35319400111499"""
1896,D_J3127,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76093,83.35198,"""https://www.google.com/maps?q=26.76093318353013,83.35197695055197"""
1897,D_J3128,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76001,83.35294,"""https://www.google.com/maps?q=26.760014798701167,83.35293534043242"""
1898,D_J3131,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7611,83.35166,"""https://www.google.com/maps?q=26.76109520775979,83.35165561122214"""
1899,D_J3132,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76106,83.35165,"""https://www.google.com/maps?q=26.76106411040865,83.35165285954706"""
1900,D_J3133,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75972,83.35217,"""https://www.google.com/maps?q=26.759719928223227,83.35217069382068"""
1901,D_J3134,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75976,83.35221,"""https://www.google.com/maps?q=26.759755779463013,83.35221432749455"""
1902,D_J3135,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75989,83.35161,"""https://www.google.com/maps?q=26.759892918123345,83.35161390712172"""
1903,D_J3136,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75986,83.3516,"""https://www.google.com/maps?q=26.759863310069562,83.35159645890319"""
1904,D_J3137,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75954,83.35183,"""https://www.google.com/maps?q=26.759542960034437,83.35183208102802"""
1905,D_J3138,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7593,83.35152,"""https://www.google.com/maps?q=26.75930113354452,83.35151681283179"""
1906,D_J3139,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75927,83.35158,"""https://www.google.com/maps?q=26.75927385370419,83.35157929147476"""
1907,D_J3140,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75909,83.35197,"""https://www.google.com/maps?q=26.759091343822085,83.35197188970729"""
1908,D_J3141,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75908,83.35199,"""https://www.google.com/maps?q=26.75908114335423,83.35198946277681"""
1909,D_J3142,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76092,83.35204,"""https://www.google.com/maps?q=26.760919727518015,83.3520395036274"""
1910,D_J3143,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76042,83.35247,"""https://www.google.com/maps?q=26.76042049542498,83.35247354224805"""
1911,D_J3145,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76008,83.35298,"""https://www.google.com/maps?q=26.760081601638177,83.3529812409068"""
1912,D_J3146,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76072,83.3531,"""https://www.google.com/maps?q=26.76071850576744,83.3531033703235"""
1913,D_J3147,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76076,83.35286,"""https://www.google.com/maps?q=26.760758512657283,83.35285765936055"""
1914,D_J3148,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7599,83.35282,"""https://www.google.com/maps?q=26.75990055028792,83.35281798236865"""
1915,D_J3149,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76005,83.35299,"""https://www.google.com/maps?q=26.760051227284066,83.35299472898328"""
1916,D_J3150,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75943,83.35272,"""https://www.google.com/maps?q=26.75943282805274,83.35271850251343"""
1917,D_J3151,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75942,83.35273,"""https://www.google.com/maps?q=26.759424656080117,83.35273455919153"""
1918,D_J3152,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75926,83.3521,"""https://www.google.com/maps?q=26.75925862772308,83.35209748612714"""
1919,D_J3156,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75952,83.35095,"""https://www.google.com/maps?q=26.759515926441246,83.35094614041347"""
1920,D_J3157,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75928,83.35145,"""https://www.google.com/maps?q=26.759276273165575,83.35144928947854"""
1921,D_J3159,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.759,83.35204,"""https://www.google.com/maps?q=26.759000587262683,83.35203704132736"""
1922,D_J3160,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75892,83.35215,"""https://www.google.com/maps?q=26.75892329665911,83.35215101460312"""
1923,D_J3163,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75857,83.35261,"""https://www.google.com/maps?q=26.758571441860756,83.35260892162496"""
1924,D_J3164,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75817,83.35246,"""https://www.google.com/maps?q=26.758170935934494,83.35246467764354"""
1925,D_J3165,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75986,83.35402,"""https://www.google.com/maps?q=26.759864879707724,83.35401950560666"""
1926,D_J3166,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75985,83.35409,"""https://www.google.com/maps?q=26.759846006447194,83.35408542435958"""
1927,D_J3167,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75956,83.35374,"""https://www.google.com/maps?q=26.759560837294554,83.35374269794885"""
1928,D_J3168,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75956,83.35377,"""https://www.google.com/maps?q=26.759555902119107,83.35377033165678"""
1929,D_J3171,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76025,83.3542,"""https://www.google.com/maps?q=26.760253583909037,83.3541982566362"""
1930,D_J3172,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76019,83.35418,"""https://www.google.com/maps?q=26.760190056501543,83.35418118391993"""
1931,D_J3173,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76028,83.35411,"""https://www.google.com/maps?q=26.760278989312486,83.35411287949736"""
1932,D_J3179,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76015,83.3546,"""https://www.google.com/maps?q=26.760148846551175,83.35459960496893"""
1933,D_J3180,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7601,83.35456,"""https://www.google.com/maps?q=26.76009546068089,83.354564726658"""
1934,D_J3181,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76041,83.35394,"""https://www.google.com/maps?q=26.760407626246963,83.3539377583902"""
1935,D_J3182,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75985,83.3538,"""https://www.google.com/maps?q=26.759847066989305,83.35380488420344"""
1936,D_J3183,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75984,83.35377,"""https://www.google.com/maps?q=26.759842619351797,83.35377166871626"""
1937,D_J3184,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75944,83.35372,"""https://www.google.com/maps?q=26.759442216782226,83.35371852857904"""
1938,D_J3416,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75807,83.35198,"""https://www.google.com/maps?q=26.758070318233077,83.35198122604028"""
1939,D_J3419,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75773,83.35183,"""https://www.google.com/maps?q=26.757730814563203,83.35183000845107"""
1940,D_J3420,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7577,83.35181,"""https://www.google.com/maps?q=26.75770167076797,83.35180579468955"""
1941,D_J3421,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75763,83.35192,"""https://www.google.com/maps?q=26.7576339787463,83.35192161323907"""
1942,D_J3423,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75821,83.35126,"""https://www.google.com/maps?q=26.758214409940802,83.35125702864731"""
1943,D_J3424,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75823,83.35128,"""https://www.google.com/maps?q=26.75822926160544,83.3512800131806"""
1944,D_J3431,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75809,83.351,"""https://www.google.com/maps?q=26.758088122404107,83.35099767455134"""
1945,D_J3470,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75702,83.35324,"""https://www.google.com/maps?q=26.757018517944957,83.35323686123292"""
1946,D_J3472,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75699,83.35331,"""https://www.google.com/maps?q=26.756990027551073,83.35330752614948"""
1947,D_J3549,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75533,83.35237,"""https://www.google.com/maps?q=26.75532688915946,83.3523736457767"""
1948,D_J3559,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75532,83.35282,"""https://www.google.com/maps?q=26.75532140597332,83.35281638911114"""
1949,D_J54,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75821,83.35126,"""https://www.google.com/maps?q=26.758207601888085,83.35126268880585"""
1950,D_J55,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75761,83.35195,"""https://www.google.com/maps?q=26.757612470333463,83.35195389127088"""
1951,D_J56,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75892,83.35211,"""https://www.google.com/maps?q=26.75891937687151,83.35211098454074"""
1952,D_J59,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75899,83.35203,"""https://www.google.com/maps?q=26.758985420589212,83.35202542967896"""
1953,D_J84,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76295,83.35359,"""https://www.google.com/maps?q=26.762947508596355,83.35359449368296"""
1954,D_J86,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76288,83.35394,"""https://www.google.com/maps?q=26.762884318312036,83.3539432970609"""
1955,J166,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76358,83.35649,"""https://www.google.com/maps?q=26.763581721194836,83.35649319262066"""
1956,J167,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76317,83.35635,"""https://www.google.com/maps?q=26.763171942618932,83.356349540278"""
1957,J178,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75492,83.3545,"""https://www.google.com/maps?q=26.75491756796414,83.3544982538691"""
1958,J2375,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75798,83.35447,"""https://www.google.com/maps?q=26.757977858076003,83.35447218079892"""
1959,J2376,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75791,83.35454,"""https://www.google.com/maps?q=26.757909850483138,83.35454441350016"""
1960,J2722,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76315,83.35634,"""https://www.google.com/maps?q=26.763146745276234,83.35633660466844"""
1961,J2723,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76285,83.35621,"""https://www.google.com/maps?q=26.762852487891653,83.35620808515546"""
1962,J2724,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76282,83.35617,"""https://www.google.com/maps?q=26.762822428266944,83.3561744205101"""
1963,J2725,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76248,83.35602,"""https://www.google.com/maps?q=26.762482315246235,83.35602165265918"""
1964,J2726,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76137,83.35542,"""https://www.google.com/maps?q=26.761369646475664,83.35541954359392"""
1965,J2727,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76078,83.35523,"""https://www.google.com/maps?q=26.760778535845006,83.35523382610408"""
1966,J2728,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76131,83.35542,"""https://www.google.com/maps?q=26.761310807777715,83.35541954601685"""
1967,J2729,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76245,83.35597,"""https://www.google.com/maps?q=26.76244753877197,83.35596773463669"""
1968,J2730,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76092,83.35537,"""https://www.google.com/maps?q=26.760917620647948,83.35536562302352"""
1969,J2731,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76086,83.35536,"""https://www.google.com/maps?q=26.760859754239714,83.35536250907094"""
1970,J2732,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7607,83.35531,"""https://www.google.com/maps?q=26.760699927508604,83.35530640422333"""
1971,J2733,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76064,83.35528,"""https://www.google.com/maps?q=26.76063551453905,83.3552823559977"""
1972,J2734,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7607,83.35518,"""https://www.google.com/maps?q=26.760699922105953,83.35518350846881"""
1973,J2735,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75967,83.35483,"""https://www.google.com/maps?q=26.759669932960524,83.35482933468177"""
1974,J2736,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75963,83.35481,"""https://www.google.com/maps?q=26.759626160003908,83.35481497124812"""
1975,J2738,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75913,83.35459,"""https://www.google.com/maps?q=26.75913102961489,83.35459350210446"""
1976,J2739,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76018,83.35509,"""https://www.google.com/maps?q=26.760175069733283,83.35509104259927"""
1977,J2740,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76015,83.35509,"""https://www.google.com/maps?q=26.760147945358813,83.35508544663409"""
1978,J2741,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7594,83.35474,"""https://www.google.com/maps?q=26.759399814373978,83.35473553081866"""
1979,J2742,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75939,83.35481,"""https://www.google.com/maps?q=26.759390609760242,83.35480773046973"""
1980,J2744,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75871,83.35457,"""https://www.google.com/maps?q=26.758706681063476,83.35456888778823"""
1981,J2745,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75865,83.35458,"""https://www.google.com/maps?q=26.75865258654554,83.35457990576113"""
1982,J2746,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75809,83.35455,"""https://www.google.com/maps?q=26.758094649957727,83.35455153165995"""
1983,J2747,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.75805,83.35456,"""https://www.google.com/maps?q=26.75804771376426,83.35455591172999"""
1984,J2758,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76428,83.35381,"""https://www.google.com/maps?q=26.76427511920753,83.35380661335236"""
1985,J2892,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76423,83.35527,"""https://www.google.com/maps?q=26.76422646213394,83.35527132585611"""
1986,J3454,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76266,83.35559,"""https://www.google.com/maps?q=26.762663398243873,83.35559072908981"""
1987,J3921,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.763,83.35572,"""https://www.google.com/maps?q=26.763002010893846,83.35571924729514"""
1988,J3922,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76299,83.35577,"""https://www.google.com/maps?q=26.762988843762326,83.35577192479394"""
1989,J3924,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76362,83.35605,"""https://www.google.com/maps?q=26.76362433582914,83.35605091304524"""
1990,J3925,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.7634,83.35595,"""https://www.google.com/maps?q=26.763402446158988,83.3559510404593"""
1991,J3926,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76365,83.35632,"""https://www.google.com/maps?q=26.763645470806857,83.35631568467029"""
1992,J3927,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76384,83.35617,"""https://www.google.com/maps?q=26.763841825369074,83.35616954476613"""
1993,J3928,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76211,83.35644,"""https://www.google.com/maps?q=26.762109124675405,83.35643771192724"""
1994,J3929,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76208,83.35643,"""https://www.google.com/maps?q=26.762081202546177,83.3564285403077"""
1995,J3930,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76169,83.35636,"""https://www.google.com/maps?q=26.761691523493603,83.35635906348298"""
1996,J430,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76429,83.35371,"""https://www.google.com/maps?q=26.76429282201326,83.3537112021627"""
1997,J436,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76427,83.35386,"""https://www.google.com/maps?q=26.76427282921612,83.35386404995553"""
1998,J437,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.764,83.35667,"""https://www.google.com/maps?q=26.763996721540618,83.3566722905536"""
1999,J87,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76374,83.35656,"""https://www.google.com/maps?q=26.76373760109028,83.35656192646239"""
2000,J88,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76361,83.35651,"""https://www.google.com/maps?q=26.76360834769687,83.35650755520051"""
2001,M1_J101,59,Atma Ram Nagar (Jafra Bazar),9236478059,Sri Abhishek Sharma,Sri Ranjeeth kumar,2,273005,26.76422,83.35533,"""https://www.google.com/maps?q=26.764223375499178,83.35533213383404"""
2002,A_J2366,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75402,83.35889,"""https://www.google.com/maps?q=26.75401828762779,83.35889017331716"""
2003,A_J2367,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75402,83.35894,"""https://www.google.com/maps?q=26.754018600136362,83.35893645008579"""
2004,A_J2370,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.754,83.35793,"""https://www.google.com/maps?q=26.75399961014391,83.35792653463322"""
2005,A_J3564,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75413,83.35615,"""https://www.google.com/maps?q=26.7541341184368,83.3561525206117"""
2006,A_J3565,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75446,83.35588,"""https://www.google.com/maps?q=26.75445653478402,83.35587821218327"""
2007,A_J3566,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.7544,83.35604,"""https://www.google.com/maps?q=26.75440493003434,83.35604342192171"""
2008,A_J3567,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75405,83.35694,"""https://www.google.com/maps?q=26.754047652221956,83.35694064013765"""
2009,A_J3568,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75403,83.35708,"""https://www.google.com/maps?q=26.754029614907363,83.3570820945975"""
